subawardee_uei,subawardee_name,entity_url,company_linkedin_url
UKUXAEGZ9XN3,"THINK SYSTEMS, INC.",http://www.thinksi.com,
UKVJQ1ZTHK68,"CONVERSION TECHNOLOGY, INC",https://www.conversiontechnology.com,https://linkedin.com/company/conversion-technology-inc-
UKXMHUWSFLW7,"G.W. LISK CO, INC",https://www.gwlisk.com,https://linkedin.com/company/gw-lisk
UKXQJYEKUN34,GOVSTRIVE LLC,www.govstrive.com,https://linkedin.com/company/govstrive
UKYKBCC2MJC9,ZENIUS CORPORATION,https://www.zeniuscorp.com,https://linkedin.com/company/zenius-corporation
UKYWVYUKMYJ5,ELECTRICAL AUTOMATION SERVICES INC,www.easicontrols.com,https://linkedin.com/company/electrical-automation-services-inc.
UL1XJ5MK7QB5,"INTEGRA TECHNOLOGIES, INC.",https://www.integratech.com/,https://linkedin.com/company/integratechnologiesinc
UL2BFA85ME72,IRON VINE SECURITY LLC,,
UL5LZFWEL515,INGENIA SERVICES INC,www.ingeniaservices.com,https://linkedin.com/company/ingenia-services-inc.
UL7DJQBXG915,S&P GLOBAL MARKET INTELLIGENCE LLC,https://www.spglobal.com/marketintelligence/en/index,https://linkedin.com/company/spglobal
UL8ESZJ4PRY5,CRAINA CONSULTING CORP,www.crainaconsulting.com,
ULA3EQ4ZMNN8,CATHOLIC CHARITIES OF THE DIOCESE OF ROCKVILLE CENTRE,http://www.catholiccharities.cc,https://linkedin.com/company/catholic-charities-long-island
ULB2NMDNXC69,"GINER, INC.",http://www.ginerinc.com,https://linkedin.com/company/giner-inc
ULBGF3LLC4U1,COAST 2 COAST PAINTING AND WATERPROOFING LLC,,
ULDJGHKSJAF3,"FDH AERO, LLC",https://fdhaero.com,https://linkedin.com/company/fdhaero
ULFLGM9AKCH3,PARKER-HANNIFIN CORPORATION,http://www.parker.com/,https://linkedin.com/company/parker-hannifin
ULFMK6E513K7,"SECTURION SYSTEMS, INC.",www.secturion.com,https://linkedin.com/company/secturion-systems-inc.
ULHMANN9V8A5,"VMD SYSTEMS INTEGRATORS, LLC",https://www.vmdcorp.com/,https://linkedin.com/company/vmdcorp
ULJ7RJLM36P3,SMITH-MIDLAND CORPORATION,http://smithmidland.com/,https://linkedin.com/company/smith-midland-corporation
ULJTVE2B23W3,BIG MOUNTAIN SOCIEDAD ANONIMA,,
ULKXVE4KBJ13,PDQ.COM CORP,www.pdq.com,https://linkedin.com/company/pdq.com
ULLMN86ZAAJ6,LOGYX LLC,https://www.logyx.com,https://linkedin.com/company/logyx-llc
ULLZNAZMAKJ3,JOHNSTON CO,www.tjc-nm.com,https://linkedin.com/company/thejohnstoncompany
ULMMRVJ31B96,JOULE CASE INC.,www.joulecase.com,https://linkedin.com/company/joule-case
ULN8PNGM1KH3,PROVEO TECHNOLOGY LLC,www.proveoautomation.com,https://linkedin.com/company/proveo-automation
ULPMG42P4P59,BEZEQ THE ISRAEL TELECOMMUNICATION CORP. LTD.,,
ULPWA76DS7P3,VERIZON BUSINESS NETWORK SERVICES LLC,http://www.verizon.com,https://linkedin.com/company/verizon
ULRLTNB5KS14,UNIT PROCESS CO,http://www.unitprocess.com,https://linkedin.com/company/unit-process-company
ULRRFVAEXZF5,"SOARING USA, INC.",,
ULSJDMFT7QL7,ZUND AMERICA INC,http://www.zund.com,https://linkedin.com/company/zund-systemtechnik-ag
ULTDZRM8KYH7,MAYDAY MANUFACTURING CO.,http://www.maydaymfg.com,https://linkedin.com/company/mayday-manufacturing-co
ULUNDUSKPUM6,"AMC BRIDGE, INC",www.amcbridge.com,https://linkedin.com/company/amcbridge
ULVHVSA2C584,MARYVILLE CONSULTING GROUP INC,http://www.maryville.com,https://linkedin.com/company/maryville-technologies
ULYVRXHPWRY8,"WALTERS CO. AIRCONDITIONING, INC., THE",www.thewaltersco.com,https://linkedin.com/company/the-walters-company-air-conditioning-inc.
UM4QNBUMCQ84,C H SPENCER LLC,http://www.chspencer.com,https://linkedin.com/company/c-h-spencer-&-co-
UM5PAJF5NQK9,PERFORMANCE BUILDING SOLUTIONS,,
UMA3J1BW1Z99,"L3 TECHNOLOGIES, INC.",,
UMB7VH738LM1,CINTAS CORPORATION,www.cintas.com,https://linkedin.com/company/cintas
UMGZNKKBJJ14,ENDRESS + HAUSER INC,http://www.us.endress.com,
UMH9G85HQBQ7,"GOLDEN KNIGHT TECHNOLOGIES, LLC",,
UMJGN9AFRYJ3,GLOBAL SATCOM TECHNOLOGY INC,WWW.GLOBALSATCOM.COM,https://linkedin.com/company/global-satcom-technology-inc-
UMMJGGDGGPM9,"KEPCO, INC.",http://www.kepcopower.com,https://linkedin.com/company/kepco-power-supplies
UMPMST27PUB7,"WEST CONSULTANTS, INC.",http://www.westconsultants.com,https://linkedin.com/company/west-consultants-inc-
UMQ8KHJJUBN6,"KOIKE ARONSON, INC.",http://WWW.KOIKE.COM,https://linkedin.com/company/koike-aronson-inc-
UMRCQM89XAB6,"A&L EXPRESS SALES, LLC",www.expresssalesllc.com,https://linkedin.com/company/a&l-express-sales-llc
UMSGLKR8E823,"NATIONAL DESIGN GROUP, INC",http://www.ndg1.com,https://linkedin.com/company/ndgi
UMSVQATKWNJ8,CYBERPURSUIT LLC,cyberpursuit.com,https://linkedin.com/company/cyberpursuit
UMTAVHTN2MZ2,"CIE WIRE & CABLE, INC.",,
UMTGRMHWWCN9,"ROMAR ELEVATORS, INC.",,
UMV6PCA7Z6V5,DIRECT ENERGY BUSINESS LLC,,
UMVYDG9C1RM9,"EASTERN OPTX, INC.",https://www.eastern-optx.com,https://linkedin.com/company/eastern-optx-inc.
UMYEKDPDEJF4,MEDHEALTH URGENT CARE LLC,www.medhealthurgentcare.com,https://linkedin.com/company/medhealth-urgent-care-llc
UN2MQ26MAF71,"INDIGENOUS DESIGN STUDIO + ARCHITECTURE, LLC",,
UN3MV8NGPDR5,FLEXIBLE LINER UNDERGROUND TECHNOLOGIES LTD CO,http://www.flut.com,https://linkedin.com/company/flute-flexible-liner-underground-technologies
UN43R7XMLC16,INDUSTRIAL VIDEO & CONTROL CO LLC,http://www.ivcco.com,https://linkedin.com/company/industrial-video-&-control
UN4YENAB8FK3,"B & B ELECTRIC, INC",,
UN6KZWWE2VJ3,ASTRO- UND FEINWERKTECHNIK ADLERSHOF GMBH,,
UN9GE8EM1DL1,SAYBROOK POINT INN LLC,,
UNAWNJ49MXK6,REENTRY RESOURCES COUNSELING LLC,,
UNGJTMCSDB81,TELEDYNE FLIR COMMERCIAL SYSTEMS INC.,www.FLIR.com,https://linkedin.com/company/flir-systems
UNGKV9ZLQTF9,POWELL & REECE INC,www.pcgconsults.com,https://linkedin.com/company/the-powell-consulting-group
UNHSMQN5UNR8,CENTURIA CORPORATION,http://www.centuria.com,https://linkedin.com/company/centuria
UNL3MFJGV2J9,SPENCER TURBINE COMPANY THE,http://www.spencerturbine.com,https://linkedin.com/company/spencer-turbine-co
UNLLEHX37DC7,NEW EAGLE CONSULTING LLC,,
UNMLFNGA9WT9,"ASRC EARTHWORKS, LLC",,
UNNNFCAEMRG3,HONEYWELL INTERNATIONAL INC.,,
UNQNEFKPKE37,"FLORIDA VOCATIONAL INSTITUTE, CORP.",www.fvi.edu,https://linkedin.com/company/fvischoolofnursingandtechnology
UNSXJUMRDP75,CIRCLE INTERNET SERVICES INC.,www.circleci.com,https://linkedin.com/company/circleci
UNUMWQ5RRRT7,"RICHARD MCELHINEY ARCHITECT, PLLC",https://www.rmcelhiney.com,https://linkedin.com/company/richard-mcelhiney-architects
UNXEYQN41M87,MORPHWORKS INC.,www.morphworks.com,https://linkedin.com/company/morphworks
UNXGW3K1JLZ1,"UNITED STATES BULLET PROOFING, INC.",http://www.usbulletproofing.com,https://linkedin.com/company/united-states-bullet-proofing
UP4JHKJQ9MQ7,"AGILE SIX APPLICATIONS, INC",http://www.agile6.com,https://linkedin.com/company/agilesix
UPAPN5VL4KR9,"EATON AEROSPACE, LLC",,
UPBCEXR6UAJ5,ROADMUNK INC,,
UPE8L98VJ7G3,"TOUGH STUMP TECHNOLOGIES, LLC",www.toughstump.com,https://linkedin.com/company/tough-stump-technologies
UPEUBEFN1J86,WARD LEONARD CT LLC,http://www.wardleonard.com,https://linkedin.com/company/ward-leonard-electric-co--inc-
UPFFV1U55ZZ2,AMERICHOICE CONSTRUCTION LLC,www.ameri-choice.com,
UPGDX2EY2JW6,KSHETRA LLC,www.datahills.us,https://linkedin.com/company/datahills-technologies
UPGJQMXNZZV7,BAYVIEW ASPHALT INC,www.bayviewasphalt.com,https://linkedin.com/company/bayview-transit-mix
UPHDEH2R6ED4,"R. S. HARRITAN & COMPANY, INC.",http://www.rsharritan.com,https://linkedin.com/company/rs-harritan
UPJ1M39ML3V5,GROUND CONTROL SYSTEMS,http://www.groundcontrol.com,https://linkedin.com/company/ground-control
UPJYZJLCZ7W7,"INTEGRATED IT SOLUTIONS, LLC",https://www.integratedit.com/,https://linkedin.com/company/integrated-it-solutions-inc-
UPJZB98ALY84,"PURVIS INDUSTRIES, LLC",,
UPMGNN1GNE99,"BRIGHTON TECHNOLOGIES, LLC",http://www.brighton-science.com,https://linkedin.com/company/btglabs
UQ1YRXU95N77,MASTER SHEETMETAL WORKS INC,http://www.mastersheetmetal.com/,https://linkedin.com/company/master-sheet-metal
UQ4MVKPGKFK3,"3D PLUS U.S.A., INC.",www.3d-plus.com,https://linkedin.com/company/3d-plus
UQ5LVMJT3DS5,CY ENDEAVORS LLC,,
UQAHVMKYAHM6,TARAFDAR CARLY P,,
UQAZXXVGB933,"SYSTEMS INTERFACE, INC.",http://www.systems-interface.com/,https://linkedin.com/company/systems-interface-inc
UQBFGMMNTMT4,CYTEC ENGINEERED MATERIALS INC,,
UQDWTKXYJCC4,"BASIC CONCEPTS, INCORPORATED",WWW.BASICCONCEPTS.COM,https://linkedin.com/company/basic-concepts-inc-
UQJVK6S9WDP7,PACIFIC SCIENTIFIC COMPANY,http://www.parker.com,https://linkedin.com/company/parker-hannifin
UQLZKGMLKFA3,"PRESSURE POINT SOLUTIONS, LLC",www.pps-it.com,
UQM3GAXKWEN3,"G. A. FLEET ASSOCIATES, INC",,
UQPARZPN5JC2,"ALC HOLDINGS, LLC",www.alc-solutions.com,
UQRBUHMZJPF3,"TEKHNOLOGICHNY KONSULTATSIINY TSENTR UKRAINSKI INVESTYTSII TA TEKHNOLOGII, TOV",,
UQYUY22CJLN3,UNIVERSITY SWAGING CORPORATION LLC DBA UNIVERSITY SC LLC,www.precast.com,https://linkedin.com/company/precision-castparts
UR1AK44GMZF9,"SERKET, LLC",www.serketusa.com,https://linkedin.com/company/serketusa
UR3BDGY39DH9,DEERPATH CORP,www.scope-services.com,https://linkedin.com/company/scope-services-inc
UR4MJTBCKNH8,ALDEA - THE PEOPLE'S JUSTICE CENTER,https://aldeapjc.org/,https://linkedin.com/company/aldea-pjc
UR4NR4RH32J8,ARACOM INTERNATIONAL LLC,www.aracominternational.com,
UR5TFK3LAVL5,"FEDERAL RESOURCES SUPPLY COMPANY, LLC",https://www.noble.com/,https://linkedin.com/company/noble-supply-&-logistics
URAWZCAL5KM7,AEGIS AEROSPACE INC,http://www.aegisaero.com,https://linkedin.com/company/mei-technologies-inc.
URBBKBTMPCM3,"ENVIRONMENTAL FIELD SERVICES, INC",https://www.envfield.com,https://linkedin.com/company/environmental-field-services-inc-
URCSLNLHWSV7,AQUILA TECHNOLOGY CORP.,www.aquilatc.com,
UREMZSYMTLA9,PROPPER INTERNATIONAL INC,,
URGKNM2UC5R9,ISLAND CREEK CORP,,
URJHSHPGN5Z5,"APPLY GOVERNMENT SOLUTIONS, LLC",https://www.monstergovernmentsolutions.com/,https://linkedin.com/company/monster-government-solutions
URK6XKBVSMU8,"COMPUTATIONAL PHYSICS, INC.",cpi.com,https://linkedin.com/company/computational-physics-inc
URMLLRJ3E6H3,"AEGIS.NET, INC.",https://www.aegis.net,https://linkedin.com/company/aegis-net-inc-
URN3RH2GGKA6,"WASTE MANAGEMENT NATIONAL SERVICES, INC.",www.wm.com,https://linkedin.com/company/waste-management
URNUPHLLQ8N8,AEGIS INDUSTRIAL SOFTWARE CORPORATION,http://www.aiscorp.com,https://linkedin.com/company/aegis-industrial-software
URRJZDFBC1T5,HIGGIN LAW PLLC,,
URUVKGK3FTV1,WILLIAMS SCOTSMAN INC,http://www.willscot.com,https://linkedin.com/company/willscot
URV8VPGQJWU8,WINCHESTER INTERCONNECT RF CORPORATION,https://www.winconn.com,https://linkedin.com/company/winchester-interconnect
US2JNJHHGFR8,RANDALL CREEK EQUIPMENT & SERVICES COMPANY,https://randallcreek.com/,https://linkedin.com/company/randall-creek-sweeping-and-equipment-services
US9SMGGH2J44,E G MIDDLETON INC,www.egmiddleton.com,https://linkedin.com/company/e-g-middleton-inc-
USBJG7R2LPQ3,"SV MICROWAVE, INC.",HTTP://WWW.SVMICROWAVE.COM,https://linkedin.com/company/sv-microwave
USDUVLYZMK65,"CONTRACT NAVIGATION SOLUTIONS, LLC",,
USE7ARL9B6C5,HAYES GROUP INTERNATIONAL LLC,https://hayesgroupinternational.com/,https://linkedin.com/company/hayes-group-international
USELLU6R1T66,PATCHPLUS CONSULTING INC,https://www.patchplusconsulting.com,https://linkedin.com/company/patchplus-consulting-inc-
USLNAWKPLR27,"PRO COAT, LLC",www.procoatdmv.com,https://linkedin.com/company/pro-coat
USM2TVD9PZQ5,RUGGED PORTABLE COMPUTERS LLC,www.maxvision.com,https://linkedin.com/company/maxvisionrpc
USNLQHMMV387,"THE AWESOME GROUP, LLC",The-Awesome-Group.com,https://linkedin.com/company/the-awesome-group-llc
USTWWR6FSRX7,"EPL PATHOLOGY ARCHIVES, LLC",,
UT1LNQTLJP47,"CARC, INC.",,
UT57ASQJDTP6,RAD ENTERPRISES LLC,https://radtechsol.com/,https://linkedin.com/company/radtech-solutions
UT9ZASJSN8F6,"COMMUNITY LEGAL SERVICES IN EAST PALO ALTO, INC.",www.clsepa.org,https://linkedin.com/company/community-legal-services-in-east-palo-alto
UTJWTSLMFNG4,SIKORSKY AIRCRAFT CORPORATION,,
UTS7F99XEKB5,SWIFT INDUSTRIAL SUPPLIES LLC,www.swiftindustrialsupplies.us,
UTU2A8J1NYX5,PAPEL SOCIAL COMUNICACAO & DESIGN LTDA,,
UU26FKF1MML6,BERKSHIRE HATHAWAY INC.,http://www.berkshirehathaway.com,https://linkedin.com/company/berkshire-hathaway
UU3SXMH85PH9,KARCHER GROUP INC,WWW.KARCHERGROUP.COM,https://linkedin.com/company/karcher-group
UU3UUQGD82P3,"OTHSOLUTIONS, INCORPORATED",www.othsolutions.net,https://linkedin.com/company/othsolutions
UU48QMXJ5XH3,BRADFORD & BRADFORD CONSULTING LLC,https://www.bradfordandbradfordconsulting.com,https://linkedin.com/company/bradford-bradford-consulting
UU8DK5J7DXF9,NAMMO RAUFOSS AS,www.nammo.com,https://linkedin.com/company/nammo-raufoss-as
UU8PMU3JLTG7,"INTEGRALSCOPE, LLC",www.integralscope.com,
UUAFNPN1JSX7,"BANK OF AMERICA, NATIONAL ASSOCIATION",,
UUAGZH1E4757,"S. W. FUNK INDUSTRIAL CONTRACTORS, INC.",http://www.swfunk.com,https://linkedin.com/company/sw-funk-industrial-contractors
UUBJYNZAG5Z6,TAMAMOUL MOTORS,www.tamamoul.com,https://linkedin.com/company/tamamoul-group
UUKGANPPHHJ3,CLINIQUE DE LA SANTE,,
UUKJW1V5D4K9,COSOLUTIONS INC,http://www.cosolutions.com,https://linkedin.com/company/cosolutions-inc.
UUKLDH5LHVB3,AEROWINGS INTERNATIONAL FZCO,,
UULEMKYKRKL6,JMA SOLUTIONS LLC,http://www.jma-solutions.com,https://linkedin.com/company/jma-solutions
UUN8XKJ3C6M3,BOYER INC,,
UV46KR24NLQ3,GEORGE J HAYDEN INC,http://www.haydenpower.com,https://linkedin.com/company/hayden-power-group
UV83EAMGFXL8,"DUNCAN INDUSTRIES, INC",www.duncanindustries.net,https://linkedin.com/company/duncan-industries-inc
UVBPN875R2K1,"EMERSON HARPER AND ASSOCIATES, LLC",emersonharper.net,https://linkedin.com/company/emerson-harper-associates-llc
UVEQCMZ3CE91,ITECH INC,https://itechinc.tech,
UVF8ZTYG9FV3,CURTISS-WRIGHT ELECTRO-MECHANICAL CORPORATION,,
UVFUAL43AP15,SCIOTEQ LLC,http://www.scioteq.com,https://linkedin.com/company/scioteq
UVGGE1UBV7D1,"ENFASCO, INC.",https://www.enfasco.com,https://linkedin.com/company/enfasco-inc-
UVHSE17RZ8P3,DEFENSE TRADE SOLUTIONS LLC,,
UVMWRVS7BJN3,"VERTEC TOOL, INC.",www.vertectool.com,https://linkedin.com/company/vertec-tool-inc
UVNTGKXGSSL5,JOHN FABICK TRACTOR CO,www.fabickcat.com,https://linkedin.com/company/fabick-caterpillar
UVQ2KA627ND5,FALCON CONSULTING LLC,,
UVR8K1KKR675,"TERRA CONSTRUCTION, LLC",www.terraconstruction.com,https://linkedin.com/company/terra-construction-inc
UVT5TL89T5K5,ACCURATE TOOL & DIE,,
UVVMYZ15G3D9,MASON LIVESAY SCIENTIFIC LLC,www.ib3global.com,https://linkedin.com/company/ib3globalsolutions
UVVNPHJPMNH7,"NORTH WIND PORTAGE, INC.",http://www.northwindgrp.com,https://linkedin.com/company/northwindgrp
UW4CUW6QK8N7,AVINT LLC,www.avintllc.com,https://linkedin.com/company/avint-llc
UW5MRXUE5KD7,FISK ELECTRIC COMPANY,,
UW82UB6GRCT7,"AVALON BUSINESS ENGINEERING SERVICES, LLC",,
UWBBAY19R8M7,"ZEIDO TECHNOLOGIES, LLC",www.zeido.com,
UWD6FGZHAH49,DNE ASPHALT SERVICES INC,,
UWKRRMANXTB6,"ALLIED CONTROLS, INC.",https://alliedcontrols.com,https://linkedin.com/company/allied-controls-inc
UWM2Q2BSK713,"EFFICIENT LOGIC DESIGNS, LLC",,
UWTUDYBNL9D9,CEC COMPUTING INC,,
UWVFVG78JCK8,FILCONN INC,www.filconn.com,https://linkedin.com/company/filconn
UX3RJXZWN3K1,DUOTECH SERVICES LLC,www.duotechservices.com,https://linkedin.com/company/duotech-services
UX4CNQ22L1A4,"SAINT MICHAEL'S COLLEGE, INC.",http://www.smcvt.edu,https://linkedin.com/company/saint-michael's-college
UX5MS69ZPUM3,NORTH COAST TECHNICAL INC,,
UX6SC4Y45ZH4,"ASHE CONSULTANTS, P.L.L.C.",http://www.asheconsultants.com,https://linkedin.com/company/ashe-consultants-pllc
UX6XA5HES291,TMPC INC,www.tmpcinc.com,https://linkedin.com/company/tmpcinc
UX8KQJG56SX3,"ASTRO-TEK INDUSTRIES, LLC",http://www.astro-tek.com,
UXEGD3WECED5,"EXTREME ENGINEERING SOLUTIONS, INC.",http://www.xes-inc.com,https://linkedin.com/company/extreme-engineering-solutions
UXFLDA2KCG66,LEADER ELECTRIC CO INC,,
UXGNGQMG9D83,PROJECT ROUSSEAU,projectrousseau.org,https://linkedin.com/company/project-rousseau
UXJ2NK41PDW4,ADVANCED COMPUTER CONNECTIONS INC,,
UXN5U1GMRKM7,"V. A. PAVING, INC.",www.vapaving.com,https://linkedin.com/company/v.-a.-paving-inc.
UXS8UNPTJXF4,LEONARDO ELECTRONICS US INC.,www.leonardo.us,
UXSBJ33DSAH5,FEDERAL CONTRACTING INC,http://www.bryanconstruction.com,https://linkedin.com/company/bryan-construction
UXVTFYJT5PN7,"MARWAY POWER SYSTEMS, INC",http://www.marway.com,https://linkedin.com/company/marway-power-solutions
UXXJLYUVTSD9,"MEASUREMENT TECHNOLOGIES & SUPPLY, INC.",https://mtechsupply.store/,
UY33MYSFLP45,MATERION PRECISION OPTICS AND THIN FILM COATINGS INC,http://www.Materion.com,https://linkedin.com/company/materion-corporation
UY3CRT21BUG3,"ACE PRECISION MACHINING, LLC",http://www.aceprecision.com,https://linkedin.com/company/ace-precision-machining
UY43FBN7NHK8,FAAC INCORPORATED,http://www.faac.com,https://linkedin.com/company/faac-incorporated
UY4YA9UELNL5,PRINCIPLED SAFETY LLC,,
UYACPKD2NVT9,HYDRAULIC CONTROLS INC,,
UYCAFGQFAKB9,RBC AEROSTRUCTURES LLC,www.rbcbearings.com,https://linkedin.com/company/rbc-bearings
UYCFM7GJBHK7,FIERCE SOFTWARE CORP,www.fiercesw.com,https://linkedin.com/company/fierce-software
UYDAVC59NVH3,"GENERAL DYNAMICS INFORMATION TECHNOLOGY, INC.",http://www.gdit.com,https://linkedin.com/company/gdit
UYEHTNSB2NE7,"A.S. AEROSPACE, INC.",www.asaerospace.com,
UYHDDWC3WK56,GARRETT SCHNEIDER,,
UYHGNRCXD298,C6I SERVICES CORP,https://c6iservices.com/,https://linkedin.com/company/c6i-services-corp
UYJFKLS77FG9,ORO MANUFACTURING CO,www.oromfg.com,https://linkedin.com/company/oro-manufacturing-company
UYL9K6RL6EK8,"KC ASYLUM CLINIC, INC.",www.asylumclinickc.org,https://linkedin.com/company/asylumclinickc
UYLKBRENAPG5,"THE HENRY M. JACKSON FOUNDATION FOR THE ADVANCEMENT OF MILITARY MEDICINE, INC.",www.hjf.org,https://linkedin.com/company/hjf
UYLND44MRBC5,PACIFIC GATEWAY CENTER,http://www.pacificgatewaycenter.org,https://linkedin.com/company/pacific-gateway-center
UYLVJZ49BFC6,"4 STAR TECHNOLOGIES, INC.",http://www.4star-tech.com,https://linkedin.com/company/4-star-tecnologies-inc-
UYNUDJ6H6241,"DOBBS SCIATH INVESTMENT HOLDINGS, LLC",,
UYTTZT6G9DT1,"UNIVERSITY OF CALIFORNIA, SAN DIEGO",,
UYYEH5G6C1J5,"MATHEMATICAL RESEARCH, INC.",http://www.mricompany.com/,https://linkedin.com/company/mri
UYZKAUNGLA53,CHICKS IN SPACE INC.,,
UZ1HHPLRZMX5,GOENGINEER LLC,www.goengineer.com,https://linkedin.com/company/goengineer
UZ29A76N3FK5,RUF RISK LLC,,
UZ6LPZJDKLJ7,VISHAY HIREL SYSTEMS LLC,http://www.Vishay.com,https://linkedin.com/company/vishay-intertechnology-inc-
UZ6SGKNX5NW9,ILY CORP,http://www.gimcousa.com/,https://linkedin.com/company/gimco-usa
UZ74R79ZMNH7,MOTORS AND CONTROLS CORPORATION,https://www.motors-controls.com,https://linkedin.com/company/motors-and-controls-corporation
UZ7JTUMLGRS4,"LW ENTERPRISES, INC.",http://www.alarmspec.com,https://linkedin.com/company/alarmspecialists-inc
UZ7RK4Z1QH76,NEWBRIDGE BUSINESS SOLUTIONS LLC,https://newbridgebusinesssolutions.com/,https://linkedin.com/company/newbridge-business-solutions
UZ96VPJW52T7,MOODLE US LLC,MOODLE.COM/US,https://linkedin.com/company/moodle
UZARMCJTSZW5,KUWAIT LAND UNITED GEN.TRAD.CO.,http://www.kuwait-land.com,https://linkedin.com/company/united-kuwait-land
UZE4PA7MNJQ3,"CHEMCUT HOLDINGS, LLC",WWW.CHEMCUT.NET,https://linkedin.com/company/chemcutcorporation
UZE8P42LG2G5,"SARGENT AEROSPACE & DEFENSE, LLC",https://www.sargentaerospace.com/,https://linkedin.com/company/sargent-aerospace-&-defense
UZFMQPSG2315,"OLAND, LLC",www.olandtech.com,https://linkedin.com/company/olandtech
UZGNVGQVER16,INTERNATIONAL FLOORING & PROTECTIVE COATINGS INC,http://www.internationalflooring.com,https://linkedin.com/company/international-flooring-&-protective-coatings-inc-
UZJUCLMAN2N7,FUTURE METALS LLC,http://www.futuremetals.com,
UZKRMH51VMJ5,"PAR SYSTEMS, LLC",http://www.par.com,https://linkedin.com/company/par-systems
UZM1KRVZNE28,A1 PROFESSIONAL SOLUTIONS LLC,,
UZM6P8LXA3N7,SOUTH SHORE EYE CENTER PLLC,,
UZMWPD3ENF18,"UNITED SOLUTIONS, LLC",https://www.usai.io/,https://linkedin.com/company/usai-intelligentcomputing
UZMYLAK9H9G7,"GENERAL AVIATION INDUSTRIES, INC.",www.gaiinc.net,https://linkedin.com/company/general-aviation-industries-inc-
UZPUEX82CKZ8,AMERICAN ENGINEERING TESTING INC,http://www.teamaet.com,
UZYNJMEQGAY4,3RD EYE TECHNOLOGIES INC.,https://3rdeyetechinc.com/,https://linkedin.com/company/3rd-eye-technologies-inc
V121AEKDHBM3,SETCAN CORP,http://www.setcan.com,https://linkedin.com/company/setcan-corporation
V158WHDQKQ96,TEAL DRONES,,
V15DH5BKFJQ5,"SCIENTIFIC SALES, INC.",http://www.scisale.com,https://linkedin.com/company/scientific-sales-inc-
V16EE96VFE36,"WELLS TECHNOLOGY, INC.",http://www.wellstech.com,https://linkedin.com/company/wells-technology-inc-
V18YGV7J5DN8,"STRATEGIC INSIGHT, LTD.",www.stratsight.com,https://linkedin.com/company/strategic-insight-ltd.
V1A5MS58SLR9,UIC INC,https://www.uicinc.com,https://linkedin.com/company/uic-inc
V1B6KVFQEW69,"THE GEMINI 3 GROUP, INC.",http://www.gemini3group.com,https://linkedin.com/company/the-gemini-3-group-inc.
V1CAEY22NVL7,SMITHCO CONSTRUCTION INC,www.smithco.cc,https://linkedin.com/company/smithco-construction-inc
V1DATN3WGTQ5,OPTICAL ZONU CORPORATION,http://www.opticalzonu.com,https://linkedin.com/company/opticalzonu
V1EJB4QE8WL1,SEESCAN INC,www.seescan.com,https://linkedin.com/company/seescan
V1ERZN5UHML9,"CORSAIR MEMORY, INC.",www.corsair.com,https://linkedin.com/company/corsair
V1F8GMTFSH86,TECHNOLOGY GROUP SOLUTIONS LLC,www.tgs-mtc.com,https://linkedin.com/company/technology-group-solutions
V1J4YKBJT3A5,"ALLEGIANT FIRE PROTECTION SYSTEMS, LLC",,
V1KPMCLY7X35,"WEST COAST INFORMATICS, INC.",https://westcoastinformatics.com,https://linkedin.com/company/west-coast-informatics
V1L2KFHCLSJ4,"PLANNING, INC.",http://www.planprograms.com,
V1LMQHUZF831,"ALL-SYSTEM AEROSPACE INTERNATIONAL, INC.",,
V1MLFRBLY2L9,UNIVERSAL MINERALS INTERNATIONAL INC,www.umint.com,https://linkedin.com/company/universal-minerals-international-inc
V1MQFNQB56Z5,RIX INDUSTRIES,www.rixindustries.com,https://linkedin.com/company/rix-industries
V1N1JZJK37A6,REGULUS TECHNICAL SERVICES LLC,www.regtechsvc.com,https://linkedin.com/company/regulus-technical-services
V1NJMS3LFL67,G.H. VARLEY PTY LTD.,http://www.varleygroup.com,https://linkedin.com/company/varley-group
V1QFEXBMPK85,"M 2 INDUSTRIAL, INC.",,
V1UHG45DTSW9,FILTES INTERNATIONAL S.R.L.,,
V1XEWEFTU7N1,SHARP SOLUTIONS INC,Sharpsolutionsinc.com,https://linkedin.com/company/sharp-solutions-inc-
V1XJX2JT3JK1,VECTOR NORTH AMERICA INC,www.Vector.com,https://linkedin.com/company/vectorgrp
V1Y8X4QMCQN7,JANEY CONSTRUCTION MANAGEMENT & CONSULTING INC.,janeyco.com,https://linkedin.com/company/janey-construction-management-and-consulting-inc.
V212U2BEGU37,"SAFARI MICRO, INC.",http://www.safarimicro.com,https://linkedin.com/company/safari-micro
V21WZ38HQ6G4,SOUTHWEST MISSION ACCELERATION CENTER,www.swmac.org,https://linkedin.com/company/southwest-mac
V24HYE4YVGH6,KONGSBERG DEFENCE & AEROSPACE AS,http://www.kongsberg.com,https://linkedin.com/company/kongsberg-maritime
V24XNRL2M4D1,VERITIV OPERATING COMPANY,http://www.veritiv.com,https://linkedin.com/company/veritiv
V2DBWPJUGEA6,AERO ENGINEERING SUPPORT GROUP INC,aesgworld.com,https://linkedin.com/company/aesgworld
V2DHJRF8V7C3,VESCIO MANUFACTURING INTERNATIONAL,,
V2K3MNUUYMF3,"VICTOR AVIATION SERVICE, INC.",www.victor-aviation.com,
V2N9CH45LHS4,GANUCH INC,http://www.ganuch.com,https://linkedin.com/company/ganuch
